date_received,product,sub_product,issue,sub_issue,consumer_complaint_narrative,company_public_response,company,state,zip_code,tags,submitted_via,date_sent_to_company,company_response_to_consumer,timely_response,complaint_id,date_received_raw,date_sent_to_company_raw,year_received,month_received,quarter_received,timely_response_binary,has_narrative,narrative_length,received_to_sent_lag_days
2023-08-05 00:00:00+00:00,Mortgage,Conventional home mortgage,Trouble during payment process,,"My husband and I had our identities stolen. In the course of dealing with this my husband was temporarily laid off from his job and I am XXXX. This was all taking place from approximately XXXX through XXXX. We had over {$7000.00} stolen from our checking account. I contacted FNB where I was referred to XXXX as she was the representative dealing with our mortgage. I explained the situation we were in to her and told her I would do my best to get caught up over the next few months. She recommended that I fill out there mortgage assistance package to give us time and/or assistance which I did and we were ultimately denied assistance. I was making payments on the account and assumed they were still working with me since when I spoke to an agent in XXXX and he checked with XXXX who was to busy to get on the line with me, he said that as long as I kept making payments she wouldn't proceed with a forclosure. Then on XX/XX/XXXX the Shefiff came to our home to issue us a notice that our home was up for sheriff sale on XX/XX/2023 I immediately called FNB mortgage services and spoke to XXXX who said that XXXX was supposed to stop the paperwork from going to the attorney, but didn't. He said he would get a message to her but that I could disreguard the notice as long as I continued to make payments everything would be fine. He also said that a call would be made to the attorney to let them know that I was making the agreed payments. My husband had to have XXXX  XXXX in XXXX. We were able to make a hardship withdraw from his annuity so we decided to take enough to just pay off the mortgage. I called to get a payoff on the mortgage and after several agents and almost a week of waiting I spoke to XXXX who said XXXX was off on medical leave so he was working on our case. He sent me a payoff quote that included legal, collection and late fees totaling {$4000.00}. I think this is completely unfair since I was told that as long as I was working with them everything would be fine and now that we're paying the loan off there are suddenly all these fees?? I did go to a branch where I had to wait for almost 30 minutes till the teller could get the mortgage service department to lift a restriction on the account so I could make the payment. I paid {$85000.00} directly on to the principle to avoid futher interest till I could contact someone for assistance. I got a call the following morning from XXXX who told me that I could not put the whole amount on the principle. I told her that I could put whatever I wanted on the principle and she replied that they wouldn't release the deed until all the legal fees were paid. I said that was fine because I didn't expect that they would. She the asked where I got the money to pay off the mortgage and if I sold the home. I didn't feel like this was an appropriate question to ask so I just told her we didn't sell the home. She said she would have to talk to her supervisor about putting the whole amount I paid on the principle and since then I haven't gotten a response.",,FIRST NATIONAL BANK OF PENNSYLVANIA,PA,159XX,Servicemember,Web,2023-08-05 00:00:00+00:00,Closed with explanation,Yes,7355747,2023-08-05,2023-08-05,2023,2023-08,2023Q3,1,1,3036,0.0
2025-12-29 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Getting a credit card,Card opened without my consent or knowledge,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,U.S. BANCORP,TX,75442,,Web,2025-12-29 00:00:00+00:00,Closed with non-monetary relief,Yes,18352872,2025-12-29,2025-12-29,2025,2025-12,2025Q4,1,0,0,0.0
2025-11-28 00:00:00+00:00,"Money transfer, virtual currency, or money service",Domestic (US) money transfer,Other transaction problem,,,,"Block, Inc.",MI,48059,,Web,2025-11-28 00:00:00+00:00,Closed with explanation,Yes,17581893,2025-11-28,2025-11-28,2025,2025-11,2025Q4,1,0,0,0.0
2025-01-30 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Incorrect information on your report,Account status incorrect,,Company has responded to the consumer and the CFPB and chooses not to provide a public response,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",TX,77578,,Web,2025-01-30 00:00:00+00:00,Closed with non-monetary relief,Yes,11860463,2025-01-30,2025-01-30,2025,2025-01,2025Q1,1,0,0,0.0
2024-04-02 00:00:00+00:00,Credit card,General-purpose credit card or charge card,Problem with a purchase shown on your statement,Credit card company isn't resolving a dispute about a purchase on your statement,,,GOLDMAN SACHS BANK USA,CA,90069,,Web,2024-04-02 00:00:00+00:00,Closed with explanation,Yes,8679533,2024-04-02,2024-04-02,2024,2024-04,2024Q2,1,0,0,0.0
2024-01-23 00:00:00+00:00,Prepaid card,General-purpose prepaid card,Trouble using the card,Trouble using the card to spend money in a store or online,,,AMERICAN EXPRESS COMPANY,NY,11218,,Web,2024-01-23 00:00:00+00:00,Closed with monetary relief,Yes,8200103,2024-01-23,2024-01-23,2024,2024-01,2024Q1,1,0,0,0.0
2018-06-07 00:00:00+00:00,Mortgage,Conventional home mortgage,Struggling to pay mortgage,,"FHA XXXX I need to understand if there was an FHA HUD claim filed. I'm showing a claim date in this document of XX/XX/XXXX a sale date of XX/XX/XXXX and a transfer servicing date of XX/XX/XXXX the sales price reflects {$49000.00} while the claim amount shows {$150000.00}. so was the mortgage insurance insurance premium paid to the investor which was HUD? If so and they sold this note to the current investor for {$49000.00} how is the new servicer roundpoint mortgage now seeking over {$260000.00} for this note? A XXXX XXXX has been filed. If a mortgage claim was filed in HUD US Department of Housing and Urban Development and FHA received the mortgage claim funds and the servicer bid on the Note how do I owe them this money? I want an investigation open so that I can clearly understand if I've been violated as a homeowner and a note holder of an FHA loan. This loan has been in default or in trouble since XX/XX/XXXX which was just a year after the note was purchased I've gone back and forth with US Department of Housing and Urban Development FHA the Consumer Protection Finance Bureau in any other government regulatory department to get help. I'm exhausted at this process I have over a hundred emails to State local and government agencies trying to get this issue resolved and now I would like to file suit with the US Department of Justice. I'm wondering how many homeowners in an urban demographic has been treated this way and if there is a double standard with HUD US Department of Housing and Urban Development and FHA. Are they selling the note making a profit as well as receiving claim money for the mortgage insurance? How many FHA loans are orginated to prodominely XXXX, XXXX Borrowers that end up in default and purchased by Private Investors. MERS information is inconsistent as well.",,RoundPoint Mortgage Servicing LLC,FL,33054,,Web,2018-06-07 00:00:00+00:00,Closed with explanation,Yes,2930305,2018-06-07,2018-06-07,2018,2018-06,2018Q2,1,1,1813,0.0
2025-04-07 00:00:00+00:00,"Payday loan, title loan, personal loan, or advance loan",Personal line of credit,Problem when making payments,,"I took out an interest free loan ( 12 months ) from Finance Service Company for plumbing repairs. They have not contacted me in any way to provide information on how to make payments, and neither their website nor their app will allow me to create an account.",Company has responded to the consumer and the CFPB and chooses not to provide a public response,TRUIST FINANCIAL CORPORATION,IN,46383,,Web,2025-04-07 00:00:00+00:00,Closed with explanation,Yes,12861680,2025-04-07,2025-04-07,2025,2025-04,2025Q2,1,1,259,0.0
2024-02-27 00:00:00+00:00,Checking or savings account,CD (Certificate of Deposit),Closing an account,Funds not received from closed account,"My XXXX XXXX XXXX  matured on XX/XX/XXXX. On XX/XX/XXXX ( within 10 days grace period ) I closed the account and requested Ally bank a check be sent to me so I can roll it over to XXXX bank ( within 60 days ). This request was completed on the phone as well as by Ally form attached as a secure message to my online account. Ally bank ignored it, instead renewed my XXXX XXXX 
It took many phone calls and secure messages for the bank to acknowledge their error, and a check for part of my matured XXXX finally came on XX/XX/XXXX. However, since the bank already renewed the account, they deducted from my XXXX check a PENALTY amount. The rest of the check I immediately mailed to Synchrony bank. I requested Ally to return my XXXX money to the rolled over XXXX account which was already open at XXXX XXXX XXXX funded my rolled over account, and agreed to add the portion Ally illegally took, to the rollover XXXX account. They insisted Ally must explain their error in a letter with the check. They request Ally to send the check and letter to my residential address. So far Ally didn't and communication with them seems to go on deaf ears and lost in the shuffle. case number : XXXX",Company has responded to the consumer and the CFPB and chooses not to provide a public response,ALLY FINANCIAL INC.,NM,87505,Older American,Web,2024-02-27 00:00:00+00:00,Closed with monetary relief,Yes,8423168,2024-02-27,2024-02-27,2024,2024-02,2024Q1,1,1,1184,0.0
2023-12-20 00:00:00+00:00,Checking or savings account,Checking account,Opening an account,Unable to open an account,"These accounts should not be furnished on my consumer report as they are in VIOLATIONI1! Under, 15 U.S Code 1681b - Permissible purposes of consumer reports ( a ) IN GENERAL Subject to subsection ( c ) any consumer reporting agerxy may furnish a consumer report under the following circurstances and no other : ( 2 ) in accordance with the WRITTEN INSTRUCTION of the consumer to whom it relates, I NEVER gave any consumer reporting agency WRITTEN CONSENT to report anything on my consumer report which violates my rights as a federal protected consumer, NO CONSENT IS IDENTITY THEFT, As a copy in demanding the deletion of the accounts listed IMMEDIATE",Company has responded to the consumer and the CFPB and chooses not to provide a public response,"Fidelity National Information Services, Inc. (FNIS)",NJ,08854,,Web,2023-12-20 00:00:00+00:00,Closed with explanation,Yes,8034005,2023-12-20,2023-12-20,2023,2023-12,2023Q4,1,1,652,0.0
2025-07-21 00:00:00+00:00,"Money transfer, virtual currency, or money service",Mobile or digital wallet,Fraud or scam,,"On XX/XX/XXXX I sent funds through XXXX and purchase the purchase protection The seller blocked me on social media on XX/XX/XXXX as well as on XXXX. The seller would not communicate how to receive the vehicle I filed a dispute with XXXX on XX/XX/XXXX In XX/XX/XXXX I was informed my protection was ineligible due to it being a motor vehicle. 
Their user agreement does sate it covers violations of local, state, and federal laws. This is fraud. 

Dispute Id XXXX External Payment Id XXXX",,"Paypal Holdings, Inc",ID,83442,Servicemember,Web,2025-07-21 00:00:00+00:00,Closed with explanation,Yes,14769153,2025-07-21,2025-07-21,2025,2025-07,2025Q3,1,1,487,0.0
2024-07-14 00:00:00+00:00,"Payday loan, title loan, personal loan, or advance loan",Payday loan,Charged fees or interest you didn't expect,,Similar to the other claim I submitted. I did not realize how high the percentage rate was when applying for this loan. I am struggling to pay my bills between this loan and my other loan I am currently paying roughly {$860.00} a month. Im behind on my bills and would like to start saving to buy a house. The percentage rate in interest that I am paying is 159.56 % Im paying {$160.00} each pay and only {$38.00} is going towards paying off the {$1900.00} I owe.,,"Opportunity Financial, LLC",OH,44125,,Web,2024-07-14 00:00:00+00:00,Closed with explanation,Yes,9507900,2024-07-14,2024-07-14,2024,2024-07,2024Q3,1,1,463,0.0
2018-12-07 00:00:00+00:00,"Payday loan, title loan, or personal loan",Installment loan,Problem when making payments,,,,World Acceptance Corporation,,XXXXX,,Fax,2018-12-07 00:00:00+00:00,Closed with explanation,Yes,3094021,2018-12-07,2018-12-07,2018,2018-12,2018Q4,1,0,0,0.0
